ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
17264,simple,199658,SS FLAT WASHER 20 MM A4-70 316 GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17265,simple,199696,SS FLAT WASHER 22 MM A4-70 316GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17266,simple,209068,SS HANGING CLAMP W/RUBBER LINNING 1-1/2,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17267,simple,201390,"SS HANGING CLAMP W/RUBBER LINNING 2-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,OTHERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17268,simple,206200,SS HEX BOLT 12 X 90 H/T A2-70,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17269,simple,211302,SS HEX BOLT M20 X 90 A4-316 GR TAIWAN,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17270,simple,215707,"SS HEX NIPPLE 1-1/4"" 316GR LINTASS",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17271,simple,201389,"SS HEX NIPPLE 1/2"" C-150 316 GR LINTAS",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17272,simple,210129,SS HEX NUT 24 MM A4-316,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17273,simple,206144,SS HEXAGONAL BOLT M16 X 100MM F/T A2-70,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17274,simple,206574,SS HOLE SAW CUTTER 16 MM HI-CUT,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17275,simple,210460,SS LOCK NUT 10 MM A2-70 304 GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17276,simple,200179,SS LOCK NUT 10 MM A4-80,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17277,simple,200982,SS LOCK NUT 12 MM 316 A4-80 GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17278,simple,210461,SS LOCK NUT 12 MM A2-70 304 GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17279,simple,200177,SS LOCK NUT 16 MM A4-80,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17280,simple,200983,SS LOCK NUT 20 MM 316 A4-80 GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17281,simple,208366,SS LOCK NUT 8 MM A4-70 316 GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17282,simple,214624,"SS MIRROR FINISH PIPE 1-1/4"" X 2 MM 316L",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPES,,,,,,,,,,,,0,UOM,LTH,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17283,simple,214622,"SS MIRROR FINISH PIPE 2-1/2"" X 2 MM 316L",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPES,,,,,,,,,,,,0,UOM,LTH,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17284,simple,210322,SS NUT 10 MM 316 GR A4-80,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17285,simple,201520,SS NUT 10 MM A2-70 304 GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17286,simple,201392,SS NUT 10 MM A4-70 316 GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17287,simple,199684,SS NUT 12 MM A2-70 304GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17288,simple,201217,SS NUT 12 MM A4-70 316 GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17289,simple,201878,SS NUT 14 MM 316 GR A4-70,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17290,simple,199971,SS NUT 16 MM A4-70 316GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17291,simple,202648,SS NUT 18 MM A4-70 316GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17292,simple,202097,SS NUT 20 MM 304 GR A2-70,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17293,simple,201879,SS NUT 20 MM 316 GR A4-70,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17294,simple,214581,SS NUT 20 MM GR A4-80,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17295,simple,211024,SS NUT 22MM A2-70 304 GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17296,simple,201880,SS NUT 24 MM 316 GR A4-70,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17297,simple,202649,SS NUT 24 MM A4-70 316 GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17298,simple,213909,SS NUT 27 MM A4-70 316GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17299,simple,208968,"SS NUT 3/8"" UNC A4-70 316GR",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17300,simple,210463,SS NUT 6 MM A2-70 304 GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17301,simple,199657,SS NUT 6 MM A4-70 316 GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17302,simple,201877,SS NUT 8 MM 316GR A4-70,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17303,simple,214901,SS OD WASHER 8 MM X 25 MM A4-70 316G,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17304,simple,207737,SS PAN HEAD MACHINE SCREW 4 X 15 A4-316 GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17305,simple,207736,SS PAN HEAD MACHINE SCREW 4 X 30 A4-316 GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17306,simple,207878,"SS PAN HEAD SELF TAPPING SCREW 10 X 1-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17307,simple,206354,"SS PAN HEAD SELF TAPPING SCREW 6 X 1-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17308,simple,214375,"SS PAN HEAD SELF TAPPING SCREW 6 X 1-1/4"" 316 GR",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17309,simple,214617,"SS PAN HEAD SELF TAPPING SCREW 6.3 MM X 1-1/4""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17310,simple,214618,"SS PAN HEAD SELF TAPPING SCREW 6.3 MM X 1-1/4"" 316",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17311,simple,203513,"SS PAN HEAD SELF TAPPING SCREW 8 X 1-1/2"" 316 GR",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17312,simple,212967,"SS PAN HEAD SELF TAPPING SCREW 8 X 1-1/4"" 316GR",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17313,simple,210701,"SS PIPE 1"" SCH-80 X 6 MTR 316GR",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPES,,,,,,,,,,,,0,UOM,LTH,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17314,simple,213498,"SS PIPE 1-1/2"" SCH 40 6MTR LONG SEAMLESS",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPES,,,,,,,,,,,,0,UOM,LTH,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17315,simple,207680,"SS PIPE 1-1/2"" X 6 MTR SCH10 316L GR",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPES,,,,,,,,,,,,0,UOM,LTH,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17316,simple,212038,"SS PIPE 1-1/2"" X 6 MTR SCH40 ERW 304GR",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPES,,,,,,,,,,,,0,UOM,LTH,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17317,simple,207287,"SS PIPE 1-1/4""  X 6 MTR SCH10 316L",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPES,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17318,simple,203639,"SS PIPE 11/2"" SCH-40 SML X 6MTR SS316L",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPES,,,,,,,,,,,,0,UOM,PCS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17319,simple,209677,"SS PIPE 2"" SCH-40 SML X 6MTR LONG 316L",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPES,,,,,,,,,,,,0,UOM,LNTH,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17320,simple,215504,"SS PIPE 2-1/2"" X 6 MTR SCH10 316GR",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPES,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17321,simple,207710,"SS PIPE 2-1/2"" X 6 MTR SCH40 SMLS 316L GR",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPES,,,,,,,,,,,,0,UOM,LTH,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17322,simple,210746,"SS PIPE 2-1/2"" X 6 MTR SCH80 SMLS 316L GR",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPES,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17323,simple,206873,"SS PIPE 3/8"" X 6 MTR LONG SCH-40 SML",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPES,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17324,simple,203804,"SS PIPE 5"" SCH-10 6 MTR LONG 316L",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPES,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17325,simple,216061,SS PIPE REPAIR CLAMP 1-1/2 WITH HINGES,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17326,simple,216062,SS PIPE REPAIR CLAMP 1-1/4 WITH HINGES,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17327,simple,212055,SS PIPE REPAIR CLAMP 47-49MM SUS304,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17328,simple,215945,"SS PRESSURE GAUGE 2-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17329,simple,211016,"SS PRESSURE GAUGE 2-1/2"" 25BAR WIKA",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17330,simple,210358,"SS REDUCER BUSH 1-1/2"" X 1"" 316 GR",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17331,simple,206774,"SS REDUCING BUSH 1-1/4"" MALE 1/2"" FEMALE",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17332,simple,201304,"SS REDUCING BUSH 1-1/4"" X 1"" C150 316GR LINTAS",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17333,simple,212016,"SS REDUCING NIPPLE 2"" X 1-1/2"" CLS 150",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17334,simple,205130,SS ROOFING BOLT 6 MM X 16 MM A4-70 316GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17335,simple,208814,"SS RUBBER HANGING CLAMP 1-1/4""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17336,simple,205118,"SS SELF TAPPING SCREW 10 X 1-1/2"" 316GR",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17337,simple,201292,"SS SELF TAPPING SCREW 4.2 X  1-1/4"" PAN HEAD",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17338,simple,203367,"SS SELF TAPPING SCREW 4.2 X 1-1/2"" 304GR",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17339,simple,214568,SS SELF TAPPING SCREW 4.8 X 32MM ( A4-70),1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17340,simple,214660,"SS SOCKET 1-1/2"" 316 GR LINTASS",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17341,simple,204432,"SS SOCKET 1-1/2"" 316GR CLS 150",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17342,simple,216152,"SS SOCKET 1-1/2"" 6000PSI",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17343,simple,211193,"SS SOCKET 1-1/4"" FEMALE THREAD",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17344,simple,209779,SS SPRING NUT 12 MM A4-70 316 GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17345,simple,205480,SS SPRING WASHER 16 MM A4-70 16 GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17346,simple,215621,"SS STRUB COUPLING 1-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17347,simple,215622,"SS STRUB COUPLING 1-1/4""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17348,simple,200953,"SS STRUB END 1-1/2"" 316L GR",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17349,simple,213307,SS SUPERIOR CLAMP 86MM-91MM,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17350,simple,210950,"SS TEE 1-1/2"" 316 GR",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17351,simple,210702,"SS TEE 2"" SCH-80 316GR",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,PIPE FITTINGS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17352,simple,214382,"SS TEE 2-1/2"" 316 GR",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17353,simple,202654,SS THREAD BAR 10 MM X 1 MTR A4-70 316GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17354,simple,201519,SS THREAD BAR 10 MM X 2 MTR A2-70 304 GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17355,simple,201391,SS THREAD BAR 10 MM X 2 MTR A4-70 316GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17356,simple,202655,SS THREAD BAR 12 MM X 1 MTR A4-70 316GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17357,simple,202656,SS THREAD BAR 12 MM X 2 MTR A4-70 316 GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17358,simple,202657,SS THREAD BAR 12 MM X 2 MTR A4-70 316 GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17359,simple,202658,SS THREAD BAR 18 MM X 1 MTR A4-70 316GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17360,simple,202659,SS THREAD BAR 18 MM X 2 MTR A4-70 316 GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17361,simple,202660,SS THREAD BAR 20 MM X 1 MTR A4-70 316GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17362,simple,202661,SS THREAD BAR 20 MM X 2 MTR A4-70 316GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17363,simple,205558,SS THREAD BAR 20 MM X 3 MTR A4-70 316GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17364,simple,202662,SS THREAD BAR 24 MM X 1 MTR A4-70 316GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17365,simple,202663,SS THREAD BAR 24 MM X 2 MTR A4-70 316 GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17366,simple,208003,SS THROUGH BOLT 6 MM X 80 MM A4-70 316GR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17367,simple,211172,"SS U BOLT 10 MM X 1-1/2"" W/NUT WASHER 316GR",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,SET,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17368,simple,215714,"SS U BOLT 8 MM X 1-1/2""",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17369,simple,207646,"SS U BOLT 8 MM X 1-1/2"" WITH NUT WASHER",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,SET,1,1,BRAND,SPECIFY YOUR BRAND,1,1
17370,simple,206916,"SS U BOLT 8MM X 4"" WITH 2NUT & 2WASHER A4-316 GR",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,10,FASTNERS,,,,,,,,,,,,0,UOM,NOS,1,1,BRAND,SPECIFY YOUR BRAND,1,1
